Writing to File.....
1,556
2,668
3,1306
4,1566
5,2188
6,2340
7,2454
8,2804
9,2918
10,3070
11,3380
12,4002
13,4626
14,5264
15,5886
16,6026
17,6648
18,6676
19,6788
20,7276
21,7586
22,7616
23,8228
24,8342
25,8456
26,9078
27,9196
28,9818
29,9846
30,10656
31,11656
32,12540
33,13162
34,13756
35,14378
36,14490
37,15112
38,16072
39,17004
40,17032
41,17144
42,17766
43,17994
44,18616
45,18720
46,19030
47,19876
48,20538
49,21160
50,22068
51,22706
52,22818
53,22932
54,23554
55,24514
56,25136
57,25762
58,26384
59,27160
60,27782
61,28404
62,29042
63,29664
64,30286
65,30552
66,30580
67,31378
68,31696
69,32326
70,32862
71,33484
72,33630
73,34310
74,34932
75,35554
76,35732
77,36050
78,37036
79,37658
80,38650
81,39064
82,40016
83,40760
84,40906
85,41528
86,41688
87,42310
88,42932
89,42974
90,43934
91,44572
92,45114
93,45418
94,45722
95,45882
96,46504
97,47464
98,47810
99,48386
100,48526
101,48672
102,49294
103,49364
104,49946
105,50576
106,51352
107,51530
108,52212
109,52878
110,53362
111,53404
112,54364
113,54392
114,54464
115,55094
116,55520
117,55754
118,56376
119,56952
120,57064
121,57092
122,57714
123,57816
124,58012
125,58226
126,58404
127,59026
128,59648
129,60286
130,60770
131,61226
132,61366
133,62358
134,62812
135,63436
136,63550
137,64502
138,65006
139,65628
140,66174
141,66352
142,66974
143,67596
144,68204
145,68834
146,69732
147,70284
148,71216
149,71320
150,71624
151,72584
152,73198
153,73908
154,74286
155,74354
156,75014
157,75636
158,76120
159,76546
160,77322
161,77350
162,77722
163,77950
164,78406
165,78434
166,79056
167,80016
168,80230
169,80444
170,81342
171,82176
172,82814
173,82928
174,83354
175,84346
176,84772
177,85254
178,85654
179,86276
180,86384
181,86756
182,87392
183,88014
184,88892
185,89514
186,89660
187,89858
188,90810
189,91120
190,91234
191,91856
192,92478
193,93100
194,93738
195,94444
196,94916
197,94944
198,95496
199,96118
200,96148
201,96574
202,97058
203,97684
204,97844
205,98550
206,99188
207,100076
208,100216
209,100328
210,100754
211,100868
212,101172
213,101550
214,101696
215,102318
216,102940
217,103568
218,104114
219,104736
220,105358
221,106318
222,107216
223,107838
224,108798
225,109020
226,109642
227,110322
228,111282
229,111496
230,111800
231,112422
232,113052
233,113080
234,113382
235,113660
236,114086
237,114634
238,115592
239,116562
240,116590
241,117212
242,117834
243,118234
244,118660
245,119172
246,119584
247,120208
248,120348
249,120832
250,121454
251,122006
252,122406
253,123366
254,123396
255,123574
256,124566
257,125558
258,126196
259,126368
260,126686
261,127646
262,128618
263,129240
264,130190
265,130302
266,130486
267,131108
268,131486
269,131958
270,132070
271,132948
272,133088
273,134048
274,134102
275,134502
276,135124
277,135338
278,136202
279,136868
280,137490
281,138200
282,138822
283,139486
284,140108
285,140804
286,141114
287,141504
288,141740
289,142062
290,143022
291,143644
292,144636
293,145334
294,145956
295,146122
296,146628
297,147250
298,147872
299,148494
300,148670
301,148698
302,149690
303,150312
304,150398
305,151390
306,151902
307,152644
308,153196
309,153860
310,153972
311,154594
312,155232
313,155762
314,156428
315,157050
316,157602
317,158136
318,158774
319,159396
320,159822
321,160444
