Writing to File.....
1,112
2,122
3,130
4,138
5,144
6,150
7,156
8,167
9,173
10,178
11,185
12,194
13,202
14,214
15,220
16,227
17,232
18,238
19,376
20,452
21,494
22,563
23,619
24,699
25,763
26,825
27,888
28,948
29,981
30,996
31,1019
32,1039
33,1073
34,1444
35,1501
36,1535
37,1569
38,1647
39,1747
40,2060
41,2156
42,2226
43,2255
44,2291
45,2305
46,2323
47,2473
48,2512
49,2546
50,2576
51,4050
52,4095
53,4130
54,4223
55,4307
56,4325
57,4348
58,4372
59,4467
60,4565
61,4718
62,4733
63,4767
64,4786
65,4852
66,4884
67,4950
68,5027
69,5599
70,5682
71,5768
72,5835
73,5902
74,5943
75,6061
76,6068
77,6112
78,6139
79,6269
80,6303
81,6613
82,6668
83,6697
84,6751
85,6875
86,6953
87,7049
88,7078
89,7490
90,7620
91,7644
92,7920
93,7951
94,8084
95,8111
96,8175
97,8227
98,8295
99,8414
100,8445
101,8583
102,8887
103,8920
104,8938
105,8989
106,9046
107,9111
108,9130
109,9187
110,9266
111,9341
112,9360
113,9438
114,9519
115,9558
116,9600
117,9670
118,9720
119,9751
120,10975
121,11041
122,11167
123,11212
124,11432
125,11539
126,11568
127,11596
128,11697
129,11809
130,11840
131,11894
132,11988
133,12025
134,12114
135,12170
136,12194
137,12291
138,12329
139,12387
140,12408
141,12450
142,12531
143,12593
144,12685
145,13296
146,13350
147,13438
148,13477
149,13689
150,13725
151,13796
152,13823
153,14233
154,14315
155,14706
156,14763
157,14780
158,16099
159,16197
160,16268
161,16296
162,16324
163,16360
164,16395
165,16492
166,16522
167,16584
168,16616
169,16643
170,16684
171,16901
172,16921
173,16965
174,17055
175,17091
176,18905
177,18933
178,18985
179,19027
180,19182
181,19219
182,19249
183,19325
184,19375
185,19417
186,19554
187,19584
188,19798
189,19861
190,19940
191,20124
192,20158
193,20200
194,20230
195,20250
196,20281
197,20610
198,20655
199,20774
200,20864
201,20920
202,21055
203,21109
204,22548
205,22685
206,23006
207,23077
208,23208
209,23376
210,23902
211,23926
212,23975
213,24270
214,24413
215,24475
216,24551
217,24715
218,25205
219,25976
220,26004
221,26079
222,26104
223,26147
224,26197
225,26296
226,26377
227,26654
228,26719
229,27131
230,27179
231,27246
232,27281
233,27345
234,27390
235,27421
236,27451
237,27479
238,27523
239,27560
240,27595
241,27626
242,27650
243,27749
244,27831
245,27871
246,27911
247,28023
248,28057
249,28126
250,28215
251,28245
252,28273
253,28379
254,28412
255,28447
256,28493
257,28539
258,28579
259,28675
260,28759
261,28828
262,29128
263,29173
264,29193
265,29365
266,29427
267,29487
268,29526
269,29558
270,29593
271,29624
272,29692
273,29724
274,29768
275,29827
276,29861
277,29931
278,30007
279,30063
280,30961
281,31259
282,31357
283,31374
284,31463
285,31515
286,31550
287,31611
288,31668
289,31736
290,31784
291,31815
292,31860
293,31910
294,31991
295,32021
296,32268
297,32340
298,32385
299,32419
300,32434
301,32681
302,32791
303,33166
304,33226
305,33280
306,33317
307,33365
308,33418
309,33465
310,33519
311,33546
312,33579
313,33611
314,33686
315,33714
316,33750
317,34018
318,34080
319,34113
320,34141
321,34396
322,34424
323,34456
324,34503
325,34607
326,35004
327,35083
328,35130
329,35389
330,35518
331,35586
332,35709
333,35794
334,35841
335,35915
336,35948
337,35984
338,36006
339,36031
340,36045
341,36086
342,36115
343,36149
344,36208
345,36240
346,36309
347,36353
348,36403
349,36600
350,36824
351,36890
352,36933
353,36978
354,37030
355,37065
356,37102
357,37134
358,37159
359,37183
360,37372
361,37435
362,37467
363,37497
364,37778
365,37834
366,37881
367,37944
368,38010
369,38087
370,38149
371,38187
372,38221
373,38256
374,38299
375,38530
376,38606
377,38920
378,39213
379,39248
380,39370
381,39945
382,40046
383,40101
384,40151
385,40240
386,40270
387,40308
388,40781
389,40817
390,40977
391,42179
392,42232
393,42295
394,42328
395,42362
396,42387
397,42471
398,42508
399,42545
400,42585
401,42617
402,42686
403,42729
404,42787
405,42822
406,42854
407,42903
408,42961
409,43010
410,43157
411,43234
412,43269
413,43291
414,43327
415,43390
416,43423
417,43463
418,43507
419,43536
420,43570
421,43596
422,43937
423,44050
424,44086
425,44194
426,44299
427,44425
428,44465
429,44497
430,44522
431,44558
432,44608
433,44647
434,44694
435,44868
436,44934
437,45173
438,45207
439,45241
440,45257
441,45300
442,45405
443,45435
444,45516
445,45601
446,45631
447,45662
448,45839
449,45887
450,46191
451,46260
452,46305
453,46329
454,46409
455,46487
456,46508
457,46559
458,46583
459,46610
460,46655
461,48004
462,48030
463,48090
464,48700
465,48757
466,48792
467,48843
468,48881
469,48928
470,49087
471,49097
472,49135
473,49173
474,49207
475,49236
476,49285
477,49321
478,49370
479,49402
480,49456
481,49552
482,49590
483,49723
484,49757
485,49783
486,49828
487,49867
488,49945
489,50044
490,50079
491,50106
492,50148
493,50181
494,50211
495,50534
496,50617
497,50639
498,51130
499,51185
500,51290
501,51330
502,51477
503,51517
504,51547
505,51613
506,51686
507,51975
508,52020
509,52211
510,52248
511,52290
512,52332
513,52359
514,52415
515,52458
516,52667
517,52760
518,52824
519,52858
520,52899
521,52922
522,52954
523,53002
524,53077
525,53107
526,53133
527,53155
528,53351
529,53494
530,53712
531,53842
532,53882
533,53916
534,53993
535,54088
536,54117
537,54160
538,54198
539,54513
540,54545
541,54749
542,54771
543,54856
544,54924
545,54968
546,55013
547,55069
548,55098
549,55144
550,55224
551,55264
552,55283
553,55328
554,55390
555,55420
556,55493
557,55568
558,55602
559,55646
560,55686
561,55714
562,55763
563,55830
564,55852
565,55934
566,55980
567,56029
568,56056
569,56114
570,56178
571,56228
572,56269
573,56289
574,56403
575,56435
576,56457
577,56478
578,56520
579,56551
580,56586
581,56648
582,56665
583,56722
584,56788
585,56849
586,56898
587,57458
588,57699
589,57747
590,57786
591,57813
592,58217
593,58288
594,58345
595,58391
596,58487
597,58670
598,58789
599,58805
600,58907
601,58961
602,60120
603,60162
604,60218
605,60249
606,60279
607,60306
608,60334
609,60416
610,60430
611,60462
612,60500
613,60555
614,60656
615,60692
616,60721
617,61055
618,61103
619,61131
620,61166
621,61194
622,61242
623,62561
624,62871
625,62934
626,62966
627,63040
628,63071
629,63080
630,63414
631,63424
632,63461
633,63542
634,63730
635,63749
636,63787
637,63809
638,63846
639,63981
640,64081
641,64111
642,64142
643,64547
644,64622
645,64695
646,64802
647,64843
648,64876
649,64919
650,64944
651,64973
652,65010
653,65046
654,65095
655,65241
656,65318
657,66361
658,66419
659,66445
660,66484
661,66525
662,66928
663,66956
664,66998
665,67020
666,67399
667,67460
668,67488
669,67509
670,67529
671,67583
672,68407
673,68709
674,68770
675,68867
676,68942
677,68983
678,69015
679,69055
680,69088
681,69117
682,69296
683,69326
684,69386
685,69517
686,69576
687,69613
688,69654
689,69696
690,69949
691,69987
692,70020
693,70028
694,70139
695,70172
696,70287
697,70348
698,70404
699,70462
700,70493
701,70561
702,70593
703,70640
704,70683
705,70919
706,71120
707,71168
708,71230
709,72684
710,72751
711,72850
712,72875
713,72921
714,73033
715,73087
716,73518
717,73531
718,73559
719,73599
720,73657
721,74097
722,74177
723,74215
724,74254
725,74285
726,74325
727,74374
728,74595
729,74654
730,74736
731,75086
732,75184
733,75297
734,75372
735,75425
736,75540
737,75572
738,75595
739,75635
740,75665
741,75721
742,75752
743,75783
744,75806
745,75854
746,75901
747,75977
748,76012
749,76214
750,76392
751,76497
752,76533
753,76586
754,76628
755,76687
756,76759
757,76824
758,76859
759,76897
760,76954
761,77183
762,77229
763,77285
764,77317
765,77347
766,77400
767,77433
768,77514
769,77604
770,77635
771,77718
772,77754
773,77806
774,77852
775,77885
776,78227
777,78272
778,78311
779,78376
780,78422
781,78465
782,78496
783,78524
784,78569
785,78915
786,78950
787,79117
788,79180
789,79202
790,79222
791,79247
792,79276
793,79318
794,79412
795,79445
796,79475
797,79591
798,79951
799,79969
800,80003
801,80041
802,80069
803,80093
804,80183
805,80235
806,80278
807,80309
808,80350
809,80422
810,80463
811,80567
812,80642
813,80659
814,80694
815,80717
816,80746
817,80801
818,80857
819,81162
820,81197
821,81354
822,81437
823,81470
824,81511
825,81802
826,81829
827,81881
828,81939
829,81977
830,82059
831,82092
832,82128
833,82226
834,82603
835,82636
836,82677
837,82714
838,82737
839,82839
840,82889
841,82906
842,82944
843,82970
844,83032
845,83073
846,83091
847,83125
848,83173
849,83209
850,83262
851,83298
852,83330
853,83364
854,83397
855,83427
856,83532
857,83583
858,83603
859,83724
860,84093
861,84185
862,84283
863,84315
864,85608
865,85673
866,85706
867,85740
868,85876
869,85915
870,86172
871,86488
872,87002
873,87050
874,87081
875,87136
876,87185
877,87218
878,87250
879,87294
880,87341
881,87358
882,87540
883,87553
884,87596
885,87628
886,87669
887,87718
888,87752
889,87876
890,87990
891,88125
892,88214
893,88279
894,88314
895,88359
896,88397
897,88510
898,88593
899,88633
900,88665
901,88781
902,88811
903,88892
904,88949
905,88974
906,89022
907,89105
908,89200
909,89296
910,89391
911,89476
912,89512
913,89559
914,89603
915,89636
916,90012
917,90066
918,90414
919,90438
920,90541
921,90577
922,90661
923,90727
924,90770
925,90955
926,91134
927,91174
928,91210
929,91246
930,91293
931,91350
932,92395
933,92474
934,92615
935,93924
936,93983
937,94120
938,94192
939,94242
940,94524
941,94607
942,94697
943,94913
944,94990
945,95229
946,95374
947,95427
948,95546
949,95585
950,95656
951,95725
952,95840
953,95882
954,95947
955,95988
956,96005
957,96051
958,96079
959,96083
960,96159
961,96188
962,96262
963,96289
964,96327
965,96356
966,96449
967,96485
968,96529
969,96606
970,96658
971,96698
972,96804
973,96833
974,97097
975,97420
976,97446
977,97478
978,97529
979,97591
980,97655
981,97693
982,97790
983,97808
984,97838
985,97907
986,97934
987,98646
988,98686
989,98718
990,100239
991,100304
992,100332
993,100359
994,100396
995,100584
996,100636
997,101025
998,101133
999,101213
1000,101243
1001,101268
1002,101759
1003,101804
1004,101855
1005,101961
1006,102167
1007,102238
1008,102309
1009,102357
1010,102680
1011,102806
1012,102839
1013,102888
1014,102918
1015,102948
1016,102981
1017,103208
1018,103254
1019,103346
1020,103408
1021,103443
1022,103524
1023,103669
1024,104218
1025,104256
1026,104424
1027,104491
1028,104590
1029,104610
1030,104661
1031,104742
1032,104823
1033,104847
1034,104958
1035,104963
1036,104990
1037,105016
1038,105065
1039,105133
1040,105336
1041,105395
1042,105603
1043,105632
1044,105676
1045,105709
1046,105777
1047,105808
1048,105843
1049,106001
1050,106037
1051,106083
1052,106116
1053,106142
1054,106194
1055,106241
1056,106272
1057,106308
1058,106342
1059,106396
1060,107644
1061,107684
1062,107733
1063,107757
1064,107789
1065,107884
1066,107925
1067,107963
1068,108003
1069,108031
1070,109321
1071,109392
1072,109424
1073,109453
1074,109495
1075,109550
1076,109575
1077,109739
1078,109774
1079,109868
1080,109944
1081,110061
1082,110078
1083,110123
1084,110154
1085,110186
1086,110218
1087,110294
1088,110390
1089,110749
1090,110797
1091,110820
1092,110951
1093,110994
1094,111031
1095,111084
1096,111111
1097,111155
1098,111688
1099,111718
1100,111819
1101,112284
1102,112690
1103,112763
1104,112848
1105,112929
1106,112961
1107,112979
1108,113067
1109,113097
1110,113490
1111,113887
1112,113926
1113,113969
1114,115563
1115,115613
1116,115642
1117,115676
1118,115708
1119,115735
1120,115783
1121,116151
1122,116211
1123,116250
1124,116309
1125,116343
1126,116371
1127,118009
1128,118049
1129,118067
1130,118081
1131,118121
1132,118174
1133,118213
1134,118246
1135,118288
1136,118355
1137,118382
1138,118534
1139,118658
1140,118691
1141,118738
1142,118783
1143,118868
1144,118920
1145,119035
1146,119109
1147,119147
1148,119181
1149,119213
1150,119251
1151,119305
1152,119345
1153,119385
1154,119479
1155,119506
1156,120109
1157,120146
1158,120201
1159,120311
1160,120352
1161,120366
1162,120383
1163,120414
1164,120445
1165,121604
1166,121670
1167,121693
1168,121875
1169,121950
1170,121972
1171,122083
1172,122123
1173,122153
1174,122398
1175,122460
1176,122490
1177,122579
1178,122602
1179,122807
1180,122822
1181,122844
1182,122880
1183,122907
1184,122951
1185,123148
1186,123227
1187,123304
1188,123337
1189,123394
1190,123438
1191,123489
1192,123523
1193,123553
1194,123609
1195,123848
1196,123922
1197,123956
1198,123989
